label,episodes,failure_rate,single_support,single_failure_rate,single_lift,best_layout_family,best_layout_support,best_layout_failure_rate,best_layout_lift,best_layout_dominant_failure,pressure_informative_coverage,pressure_informative_failure_fraction,pressure_informative_pattern_count,basic_informative_coverage,basic_informative_failure_fraction,basic_informative_pattern_count,single_cell_id,best_layout_pattern,rollouts
diagnostic_attr_old_schedule_no_verifier_seed42,74731,0.3253402202566539,628,0.9872611464968153,3.034549941959178,layout_basic,212,1.0,3.0737054250812323,collision_tblock_early,0.04909609131418019,0.9100572363041701,12,0.037307141614591,0.9250358680057389,17,alpha=050_to_075|beta_abs=centerline|blockage=high,start_region=x_pos__y_pos|path_len_bin=long|num_obstacles_bin=2|max_blockage_bin=medium|medhigh_count_bin=1|pair_side_mode=opposite_side|min_pair_dist_bin=medium,/home/hnu-w/DIVO/data/outputs/2026.06.02/15.31.01_td3_pusht_llm_curriculum/obstacle_rollouts.jsonl
diagnostic_attr_old_schedule_verifier_seed42,96683,0.30883402459584414,167,0.9520958083832335,3.0828721337592078,layout_path_conditioned,377,1.0,3.237985197093004,collision_tblock_early,0.08241366114001428,0.862324297188755,22,0.07465635116825088,0.8934607924632862,24,alpha=025_to_050|beta_abs=centerline|blockage=high,start_region=x_pos__y_pos|path_angle_bin=sector_0|path_len_bin=long|near_count_bin=2|medhigh_count_bin=2|pair_side_mode=opposite_side,/home/hnu-w/DIVO/data/outputs/2026.06.02/15.31.20_td3_pusht_llm_curriculum/obstacle_rollouts.jsonl
evolve_attribution_shared_seed42_old,320934,0.11843868209663046,273,0.9706959706959707,8.19576808448451,layout_pressure,215,1.0,8.44318749835574,collision_tblock_early,0.018309060429870315,0.7154526889040164,10,0.015127720964435055,0.7283213182286303,20,alpha=025_to_050|beta_abs=centerline|blockage=high,path_len_bin=long|max_blockage_bin=medium|medhigh_count_bin=2|near_count_bin=2|center_count_bin=0|min_pair_dist_bin=close|pressure_bin=high,/home/hnu-w/DIVO/data/outputs/2026.05.30/14.34.48_td3_pusht_llm_curriculum/obstacle_rollouts.jsonl
evolve_attribution_verifier_shared_seed42,339265,0.16847302256348282,698,0.829512893982808,4.923713490509953,layout_basic,2180,1.0,5.93566842206554,collision_tblock_early,0.06294489558309876,0.8974479044720206,21,0.082274917837089,0.8367785619603769,46,alpha=050_to_075|beta_abs=centerline|blockage=high,start_region=x_pos__y_pos|path_len_bin=long|num_obstacles_bin=2|max_blockage_bin=medium|medhigh_count_bin=2|pair_side_mode=opposite_side|min_pair_dist_bin=close,/home/hnu-w/DIVO/data/outputs/2026.06.01/21.12.29_td3_pusht_llm_curriculum/obstacle_rollouts.jsonl
evolve_coarse_shared_seed42,338174,0.1365362209986575,780,0.85,6.225454269811362,layout_basic,192,1.0,7.324063846836897,collision_tblock_early,0.03576265472803941,0.8897800562262279,23,0.04040227811718228,0.8987777208519359,33,alpha=050_to_075|beta_abs=centerline|blockage=high,start_region=x_pos__y_neg|path_len_bin=long|num_obstacles_bin=2|max_blockage_bin=medium|medhigh_count_bin=2|pair_side_mode=opposite_side|min_pair_dist_bin=close,/home/hnu-w/DIVO/data/outputs/2026.05.30/14.34.30_td3_pusht_llm_curriculum/obstacle_rollouts.jsonl
static_llm_shared_seed42,322072,0.08357758513624283,254,0.7519685039370079,8.997250910171633,layout_pressure,221,0.7918552036199095,9.474492500938831,collision_tblock_early,0.0010587694676966642,0.718475073313783,2,0.0,0.0,0,alpha=025_to_050|beta_abs=near_side|blockage=medium,path_len_bin=long|max_blockage_bin=medium|medhigh_count_bin=1|near_count_bin=1|center_count_bin=0|min_pair_dist_bin=far|pressure_bin=medium,/home/hnu-w/DIVO/data/outputs/2026.05.29/22.26.51_td3_pusht_llm_curriculum/obstacle_rollouts.jsonl
